Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-3433.894	-3689.054	255.1607	0.9156773	2.760985	0.01110756	4.26963
6	-3437.557	-3694.855	257.2977	1.013108	1.502442	0.02477853	3.408005
12	-3442.869	-3693.795	250.9266	0.7677647	11.5338	0.06186866	5.484786
18	-3424.894	-3676.57	251.6756	0.9715599	11.5338	0.193962	4.672853
24	-3418.604	-3672.42	253.816	0.9563669	4.812113	0.1073597	4.387881
30	-3402.813	-3657.78	254.967	1.083545	5.179625	0.08271796	3.659876
36	-3412.625	-3667.238	254.6128	1.036204	5.179625	0.00605785	3.966456
42	-3414.276	-3668.281	254.0056	0.9644934	9.067724	0.004797263	3.839213
48	-3415.604	-3670.99	255.3857	1.053439	5.921193	0.01751999	3.487949
54	-3424.421	-3683.135	258.7139	1.179296	0.5072471	0.04265376	3.046209
60	-3407.34	-3666.295	258.9547	1.105268	0.5072471	0.01949413	2.99956
66	-3410.322	-3665.692	255.3694	0.9527889	4.76613	0.01949413	3.73421
72	-3414.717	-3667.951	253.2345	0.9985687	9.986615	0.04696357	4.238512
78	-3413.504	-3664.349	250.8448	0.8573958	31.96957	0.04696357	4.536899
84	-3416.272	-3668.647	252.3746	1.02346	13.10773	0.04696357	4.463013
90	-3416.077	-3670.899	254.8216	0.9878661	5.797002	0.02767415	3.857978
96	-3416.605	-3671.217	254.6122	1.001939	4.543942	0.04803764	4.111589
102	-3428.014	-3685.491	257.4771	0.8667229	0.448548	0.01439824	4.055106
108	-3409.073	-3664.072	254.9991	0.8967828	2.259496	0.05129552	4.453458
114	-3422.586	-3678.216	255.6298	1.030575	1.653352	0.06841778	4.179073
120	-3434.279	-3689.961	255.6828	1.012432	1.653352	0.06841778	4.159261
126	-3429.621	-3685.165	255.5434	0.9530118	2.35371	0.02479046	4.154308
132	-3424.69	-3679.541	254.8511	0.946921	3.804226	0.04442654	4.154308
138	-3429.316	-3680.247	250.9311	0.9610269	12.12743	0.04442654	5.379169
144	-3419.424	-3670.919	251.495	0.7437324	4.386864	0.201672	5.683782
150	-3422.507	-3678.984	256.4778	0.9581722	0.7486662	0.006939453	4.256839
156	-3424.712	-3676.053	251.3411	0.7869251	12.00995	0.01869926	5.311822
162	-3438.216	-3689.24	251.0232	0.7912851	9.02225	0.07161129	5.606206
168	-3431.348	-3684.692	253.3437	0.9320008	7.309378	0.060075	4.44831
174	-3421.584	-3673.59	252.0061	0.9427069	11.36237	0.060075	4.808238
180	-3431.15	-3684.126	252.9766	0.9349665	9.781995	0.1524807	4.183748
186	-3429.921	-3682.386	252.4645	0.9740258	9.392727	0.1704296	4.452952
192	-3420.789	-3673.512	252.7227	1.007756	9.178001	0.1318267	4.384774
198	-3427.927	-3680.659	252.7318	0.998664	9.178001	0.1318267	4.384774
204	-3425.196	-3676.046	250.8493	1.004449	9.178001	0.1318267	5.430048
210	-3431.628	-3685.306	253.6778	0.9073715	7.034276	0.01163492	4.391043
216	-3434.416	-3688.361	253.9453	0.8703684	7.034276	0.02463613	4.269079
222	-3431.092	-3686.464	255.3722	0.9667245	4.579245	0.01067245	3.735813
228	-3434.946	-3690.099	255.1531	0.9849753	2.147245	0.0528224	4.346933
234	-3414.179	-3668.421	254.2414	1.012926	6.679625	0.05730004	3.976781
240	-3412.587	-3667.456	254.8693	1.117154	4.778254	0.08591401	3.753874
246	-3411.765	-3665.623	253.8584	0.95637	6.0287	0.01299758	4.395536
252	-3408.012	-3661.93	253.9183	0.8964941	6.0287	0.01299758	4.395536
258	-3418.281	-3671.64	253.3582	1.096082	6.0287	0.09247729	4.422271
264	-3410.469	-3661.991	251.522	1.046905	11.99241	0.3840115	4.422271
270	-3410.372	-3662.295	251.9228	0.9329187	11.99241	0.1033977	4.700855
276	-3416.266	-3671.551	255.2851	0.9088749	1.765369	0.03369499	4.497102
282	-3418.364	-3670.491	252.1271	0.8755334	10.03742	0.02270347	4.983213
288	-3425.9	-3679.439	253.5382	0.9366472	8.266962	0.04520506	4.272644
294	-3428.246	-3682.056	253.81	1.190383	21.37964	0.03111602	3.100651
300	-3424.247	-3676.086	251.8389	0.8541102	11.28631	0.02436465	5.049049
306	-3420.264	-3671.484	251.2204	0.811779	20.84524	0.02436465	4.842394
312	-3410.214	-3662.253	252.0389	0.8477298	15.51816	0.02436465	4.648945
318	-3412.667	-3666.609	253.9425	0.83202	3.360179	0.0106854	4.856932
324	-3410.474	-3663.632	253.1571	0.8332807	3.360179	0.04296175	5.26175
330	-3417.067	-3670.128	253.0606	0.829307	4.83121	0.01457452	5.093053
336	-3425.401	-3676.683	251.2812	0.8920067	23.14714	0.06698993	4.547677
342	-3427.026	-3678.457	251.4306	0.9149793	8.307246	0.1116924	5.286764
348	-3425.097	-3676.323	251.2262	0.8168207	16.66566	0.08597939	4.891368
354	-3425.008	-3676.311	251.303	0.8553042	6.0458	0.09472846	5.689293
360	-3430.506	-3684.022	253.5155	0.9476463	6.0458	0.1559177	4.276233
366	-3429.987	-3684.521	254.5342	1.156867	6.750129	0.09137113	3.624129
372	-3423.163	-3676.953	253.7896	0.9823595	9.299866	0.06820616	3.935105
378	-3430.24	-3684.061	253.8218	0.9867961	3.232506	0.04615648	4.82667
384	-3427.538	-3681.463	253.9258	0.9554771	3.232506	0.03088696	4.82667
390	-3446.866	-3700.226	253.36	0.7326591	5.555781	0.01916959	4.87428
396	-3428.668	-3679.985	251.3172	0.7775388	9.342934	0.05845579	5.457501
402	-3423.361	-3674.039	250.6784	0.8417226	9.342934	0.2096973	5.457501
408	-3417.087	-3669.066	251.9793	0.9588177	14.05581	0.1146696	4.482577
414	-3427.273	-3678.656	251.3832	0.8165495	19.25627	0.01959741	4.831699
420	-3429.152	-3680.876	251.7241	0.9197969	12.7725	0.00445966	4.831699
426	-3424.426	-3678.354	253.9281	1.02538	8.61042	0.0581496	3.927653
432	-3428.318	-3681.231	252.9129	1.061072	12.35116	0.07151492	4.123563
438	-3425.547	-3679.348	253.8015	0.9149924	7.280463	0.01358547	4.296086
444	-3422.834	-3676.686	253.8526	0.8507359	9.025191	0.01376922	4.118409
450	-3436.724	-3689.355	252.6307	0.8656671	9.315083	0.02816897	4.763591
456	-3418.071	-3672.361	254.2892	0.888999	2.989931	0.01127141	4.71937
462	-3425.514	-3677.666	252.1522	0.8898797	12.81815	0.06655777	4.628919
468	-3422.056	-3673.902	251.8464	0.8247333	12.81815	0.04667948	4.891314
474	-3419.168	-3674.379	255.2111	1.039213	5.704645	0.01022305	3.60447
480	-3426.693	-3681.071	254.3785	1.012861	6.817026	0.04667948	3.911593
486	-3417.675	-3673.219	255.5437	1.019169	3.035911	0.0186459	3.941992
492	-3427.551	-3682.012	254.4608	0.9400029	3.184256	0.03471302	4.537234
498	-3425.171	-3682.146	256.975	1.146405	1.127781	0.0069893	3.635616
504	-3414.731	-3671.819	257.0881	1.097545	1.127781	0.0171795	3.665281
510	-3414.323	-3670.195	255.8717	1.043785	2.885432	0.0171795	3.776311
516	-3414.504	-3671.495	256.991	1.108614	0.8292754	0.0171795	3.890603
522	-3410.563	-3667.396	256.8331	0.9982286	0.8292754	0.004187667	3.888651
528	-3407.606	-3663.037	255.4312	0.9982286	2.978087	0.008140443	3.985418
534	-3412.661	-3666.341	253.6797	0.9511354	10.99199	0.02255897	3.985418
540	-3406.388	-3661.039	254.6508	1.018558	3.340248	0.07522224	4.238727
546	-3424.73	-3679.12	254.3902	0.981586	5.317326	0.0229713	4.186845
552	-3422.537	-3675.923	253.3862	0.9501316	7.298473	0.0229713	4.511082
558	-3421.534	-3675.323	253.7883	0.9342658	5.63081	0.01873769	4.511082
564	-3411.961	-3666.916	254.955	1.034923	4.345063	0.04824666	3.931491
570	-3409.227	-3662.83	253.6021	1.07079	10.64058	0.04824666	3.927027
576	-3418.548	-3671.935	253.3872	1.006516	13.52113	0.02360016	3.927027
582	-3422.351	-3675.541	253.1905	0.9008751	7.752983	0.06689011	4.483382
588	-3416.302	-3669.487	253.1855	0.8714703	6.102005	0.03029638	4.801319
594	-3426.74	-3679.531	252.7908	0.8934234	8.101171	0.04442486	4.736962
